Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage,500_MA,14000_16000_MA
6045,-13833.11789,1.780147766,22,100.0,-14347.901887865999,
6046,-1945.968257,1.80067314,22,100.0,-14325.134025260002,
6047,-8871.008245,1.804240757,22,100.0,-14296.43241135,
6048,-38909.99808,1.793601074,21,100.0,-14318.02896419,
6049,-8403.790844,1.793789107,22,100.0,-14330.899323382,
6050,-7083.936364,1.802892333,22,100.0,-14307.62636211,
6051,-19618.6707,1.794478962,22,100.0,-14329.350048327999,
6052,-3762.859263,1.798476621,22,100.0,-14298.187232973998,
6053,-34103.71772,1.807298888,23,100.0,-14310.564285674,
6054,-14110.14593,1.795802581,22,100.0,-14270.623583334002,
6055,-14920.72316,1.788317398,22,100.0,-14283.455928166,
6056,-19116.72636,1.812326695,20,100.0,-14265.053660066,
6057,-12906.62971,1.815881378,22,100.0,-14264.316903306,
6058,-19057.59845,1.810577615,22,100.0,-14234.573632546,
6059,-18022.01854,1.795545012,23,100.0,-14211.040270145999,
6060,-13231.40989,1.806306255,22,100.0,-14217.566697822002,
6061,-20281.16572,1.802292985,22,100.0,-14250.476276268,
6062,-8823.84883,1.816388321,22,100.0,-14203.623981867999,
6063,-3521.787714,1.796391243,22,100.0,-14181.491406275998,
6064,-8808.2157,1.78896126,21,100.0,-14174.466670676,
6065,-28854.3982,1.792182512,21,100.0,-14203.254089216,
6066,-19400.86653,1.78737149,21,100.0,-14217.332025736001,
6067,-24487.32875,1.80259448,22,100.0,-14181.123305636,
6068,-19664.62953,1.799960494,22,100.0,-14144.861448836,
6069,-14204.83011,1.796460131,20,100.0,-14146.496033235999,
6070,-7207.36951,1.81107828,19,100.0,-14123.430755896,
6071,-18287.34828,1.804702859,21,100.0,-14162.98250846,
6072,-23117.08996,1.803839308,23,100.0,-14163.1231066,
6073,-13484.44961,1.801570767,22,100.0,-14163.52089474,
6074,-8250.753556,1.800037725,22,100.0,-14164.956244422,
6075,-17934.09337,1.801793186,21,100.0,-14182.997120469998,
6076,-3664.40578,1.800353188,21,100.0,-14144.88745631,
6077,-23096.98173,1.794394198,22,100.0,-14153.68398581,
6078,-8598.970701,1.800506932,22,100.0,-14126.900736332002,
6079,-13944.98564,1.822374783,23,100.0,-14117.804023852,
6080,-13008.53653,1.821080804,22,100.0,-14134.950487244001,
6081,2354.336615,1.792013576,22,100.0,-14122.563003583999,
6082,-12825.13548,1.809649318,22,100.0,-14121.804123263999,
6083,-14880.83583,1.784692818,22,100.0,-14155.583697554,
6084,-8159.596174,1.81257837,21,100.0,-14144.850647482,
6085,-9087.473077,1.780932734,22,100.0,-14118.764240256,
6086,-23339.54551,1.806016427,22,100.0,-14117.005614336,
6087,-2315.206158,1.813538159,23,100.0,-14074.389873132,
6088,-8012.927609,1.79501626,23,100.0,-14062.237860989999,
6089,-3394.518262,1.7926184,23,100.0,-14062.771400419999,
6090,-19361.42789,1.809366149,22,100.0,-14065.28319282,
6091,-24064.85648,1.789329209,22,100.0,-14106.235719922,
6092,-8785.0518,1.815104472,22,100.0,-14095.981061502,
6093,-12298.72071,1.79176779,22,100.0,-14104.460487556,
6094,-3801.84977,1.772567494,22,100.0,-14085.191101776,
6095,-17322.95616,1.792902752,22,100.0,-14082.844526576,
6096,-22926.07239,1.806740027,22,100.0,-14112.17682434,
6097,-12860.48801,1.801501668,24,100.0,-14110.336930240002,
6098,-10157.3756,1.78598763,22,100.0,-14104.681909200002,
6099,-7276.397991,1.813843977,21,100.0,-14091.566273002001,
6100,-23420.1595,1.795200699,22,100.0,-14102.513051262,
6101,-1833.500411,1.803864861,23,100.0,-14078.283554743999,
6102,-13783.1116,1.788156315,22,100.0,-14078.902997703999,
6103,-4094.65596,1.803870941,22,100.0,-14060.535097684,
6104,-19689.29024,1.781649345,23,100.0,-14081.1648568,
6105,-13598.24164,1.78074059,22,100.0,-14090.587815772,
6106,-7944.081233,1.792691952,24,100.0,-14079.740533717999,
6107,-34276.28381,1.801220065,24,100.0,-14119.392660477999,
6108,-9542.528598,1.786652226,22,100.0,-14122.252976416,
6109,-9354.468026,1.809790969,24,99.7599,-14124.814774756001,
6110,-7346.653461,1.793010558,24,100.0,-14063.131428878,
6111,1398.745731,1.78145674,21,100.0,-14041.606543672002,
6112,-4730.248817,1.784198266,22,100.0,-14034.04985677,
6113,-12946.01356,1.80365218,22,100.0,-14033.249447209999,
6114,-8771.144927,1.807055509,22,100.0,-14030.428359644002,
6115,-39660.41543,1.788307266,22,100.0,-14089.837519736002,
6116,-14405.5318,1.794313995,22,100.0,-14100.723699762002,
6117,-14931.14795,1.774774693,22,100.0,-14104.270058802,
6118,-9845.167376,1.798890167,21,100.0,-14065.772866574001,
6119,-24527.40801,1.807738364,22,100.0,-14066.123533614,
6120,963.1798554,1.795385332,22,100.0,-14027.5458453832,
6121,-18403.82797,1.79831801,22,100.0,-14045.9799496592,
6122,-13196.57106,1.796127269,22,100.0,-14056.2282255772,
6123,214.85201,1.784885802,22,100.0,-14020.985442217201,
6124,-12331.84674,1.802460997,22,100.0,-14008.001934317199,
6125,-10135.42399,1.820264691,21,100.0,-13999.9904522372,
6126,-13352.9036,1.78957687,23,100.0,-14011.2033842992,
6127,-7485.863377,1.780470914,22,100.0,-13999.874620513201,
6128,-9656.130976,1.803690749,22,100.0,-13981.6799284852,
6129,-19288.07929,1.80314216,23,100.0,-13991.0210645052,
6130,632.2970009,1.795396828,23,100.0,-13973.671334123399,
6131,-27861.51613,1.788237584,22,100.0,-13990.780553603401,
6132,-8100.387706,1.795227437,23,100.0,-13990.8366587474,
6133,-13070.31222,1.789996879,22,100.0,-14011.5193259114,
6134,-8369.573094,1.791177435,22,100.0,-14008.436380949399,
6135,-28252.77755,1.796422119,23,100.0,-14028.2833894094,
6136,-18070.64557,1.802468024,22,100.0,-14037.6095575494,
6137,-17445.86638,1.790450984,22,100.0,-14033.017448189401,
6138,-13099.51767,1.798472013,22,100.0,-14030.8346542294,
6139,2412.318115,1.811020732,22,100.0,-13982.4166474194,
6140,-33178.99911,1.788301235,23,100.0,-14034.2104957614,
6141,-23866.47051,1.809411243,22,100.0,-14064.391223263401,
6142,-7904.773552,1.799226385,22,100.0,-14065.4563541894,
6143,-12331.72946,1.78950013,22,100.0,-14063.1676906494,
6144,-18308.30604,1.800448523,20,100.0,-14050.9043119094,
6145,-13644.40764,1.807653565,22,100.0,-14018.7316668094,
6146,-8271.615917,1.784345609,22,100.0,-14019.667923759402,
6147,-8224.589916,1.790255597,22,100.0,-13989.0926859514,
6148,1406.178827,1.788737843,22,100.0,-13958.5915189974,
6149,-22390.56574,1.786409049,21,100.0,-13954.1895705574,
6150,-4892.353347,1.780333102,22,100.0,-13938.7894252514,
6151,-24167.22791,1.777028529,22,100.0,-13963.232957111402,
6152,-7474.715624,1.800760156,22,100.0,-13949.400649139401,
6153,-24122.76423,1.768253732,22,100.0,-13958.6195996594,
6154,-11901.67721,1.791119909,23,100.0,-13966.981184603399,
6155,-34185.08266,1.783862807,22,100.0,-14019.0214569114,
6156,-7034.918208,1.786973823,23,100.0,-14016.3467946194,
6157,-28811.61579,1.780953044,22,100.0,-14037.0395194594,
6158,-24503.48067,1.793310197,22,100.0,-14078.5191098434,
6159,-3919.551522,1.785548442,22,100.0,-14048.5646767874,
6160,-3585.812251,1.775685197,23,100.0,-14017.8575087894,
6161,-13363.46588,1.788961006,24,100.0,-13995.4985984694,
6162,2063.569387,1.770261657,21,100.0,-13964.3911449354,
6163,-7640.255772,1.77143927,22,100.0,-13933.6197957994,
6164,-28999.79437,1.795307219,21,100.0,-13975.2526616274,
6165,-14717.52105,1.778997463,22,100.0,-13967.2574685074,
6166,-8882.100175,1.793679877,22,100.0,-13945.7703861574,
6167,-2974.328254,1.784505345,23,100.0,-13907.776623825399,
6168,953.5687653,1.78715441,21,100.0,-13869.7626213148,
6169,-3523.091583,1.780631009,22,100.0,-13821.9799083608,
6170,-13712.13759,1.779668206,22,100.0,-13832.6543322508,
6171,-18285.91984,1.801121643,22,100.0,-13850.934271178801,
6172,-7734.372173,1.790039522,22,100.0,-13830.014192304801,
6173,-9077.167122,1.789187224,22,100.0,-13812.059020488801,
6174,-28207.81947,1.782098626,22,100.0,-13833.617912128799,
6175,-15022.7078,1.778415989,22,100.0,-13815.2583022488,
6176,-14977.46339,1.794351264,22,100.0,-13785.2329210888,
6177,-8455.199517,1.778703188,22,100.0,-13768.296463762801,
6178,-23112.49941,1.777586027,22,100.0,-13776.6887462628,
6179,1361.471999,1.794553452,21,100.0,-13725.555588344801,
6180,-17285.54135,1.776197944,22,100.0,-13723.8468824448,
6181,-28220.74802,1.789901884,22,100.0,-13763.9281627108,
6182,-23563.56687,1.787236249,22,100.0,-13761.819639030798,
6183,-2838.382932,1.770183427,23,100.0,-13738.6732716148,
6184,-13361.3164,1.786252423,22,100.0,-13748.6071485548,
6185,-37977.99173,1.779493439,22,100.0,-13797.6971227748,
6186,-8846.161516,1.801473281,23,100.0,-13778.7421421268,
6187,2329.968166,1.786223756,21,100.0,-13757.054625254801,
6188,-14297.06445,1.801924711,22,100.0,-13756.6509754748,
6189,-12188.24597,1.779594966,21,100.0,-13773.822455922798,
6190,-4370.552684,1.818574058,22,100.0,-13756.8231030708,
6191,-8658.166882,1.774125062,23,100.0,-13757.4836464908,
6192,-18845.07039,1.798804492,22,100.0,-13761.315354970802,
6193,-27750.26638,1.788778944,24,100.0,-13793.3707111908,
6194,-18265.11665,1.777369642,21,100.0,-13822.777776128798,
6195,-13504.35537,1.786484932,22,100.0,-13811.303133248799,
6196,609.25355,1.777351298,22,100.0,-13782.1462728288,
6197,-19462.61648,1.781281269,22,100.0,-13756.262651868801,
6198,-9564.02147,1.786044079,23,100.0,-13769.5135077808,
6199,-13212.47294,1.787900874,21,100.0,-13781.316183868801,
6200,-9308.673215,1.790253495,22,100.0,-13773.2207770988,
6201,-7220.964453,1.794067759,22,100.0,-13767.7218024648,
6202,-2053.231588,1.78302529,22,100.0,-13755.8655285508,
6203,1488.859924,1.798677087,22,100.0,-13704.492198222799,
6204,-4676.943405,1.79697566,22,100.0,-13706.728493634799,
6205,-9196.232695,1.784788276,22,100.0,-13716.5886526848,
6206,-13643.23245,1.790840274,23,100.0,-13738.372591660802,
6207,2843.535753,1.798576902,20,100.0,-13675.2952543948,
6208,-24009.75973,1.770343781,22,100.0,-13695.9392742748,
6209,-11958.81567,1.779531902,22,100.0,-13692.5547073148,
6210,-22675.80026,1.774388933,22,100.0,-13700.7963844548,
6211,-18321.19135,1.770341647,22,100.0,-13678.1575956748,
6212,-4601.827095,1.767777784,22,100.0,-13659.309840084801,
6213,-3825.086081,1.784606843,22,100.0,-13651.9181287108,
6214,-7882.367177,1.767049319,22,100.0,-13650.498509124798,
6215,-16596.13147,1.777757193,22,100.0,-13617.7707771048,
6216,-24143.6057,1.783263875,22,100.0,-13648.046545288802,
6217,-22670.19753,1.772088904,21,100.0,-13677.452092898799,
6218,1232.422901,1.7835082,22,100.0,-13669.4012706988,
6219,-8221.792124,1.779603142,23,100.0,-13668.7134811908,
6220,-14731.28336,1.795992307,22,100.0,-13671.6733801108,
6221,-18842.65786,1.791207808,22,100.0,-13703.237531488798,
6222,-24274.02006,1.798343182,24,100.0,-13726.7193042088,
6223,-24327.09456,1.779006565,22,100.0,-13760.858473420798,
6224,-18431.89582,1.783220452,22,100.0,-13769.9828401008,
6225,-29124.52664,1.785110633,22,100.0,-13780.9184880008,
6226,-19115.10477,1.787182961,24,100.0,-13802.7204418228,
6227,-3552.857754,1.784177428,22,100.0,-13794.0419947468,
6228,-8560.73497,1.778070995,22,100.0,-13761.678591946798,
6229,-13527.53737,1.786766005,22,100.0,-13772.7925257568,
6230,-7676.987191,1.798227447,23,100.0,-13762.8870923588,
6231,-8668.706755,1.772587902,22,100.0,-13741.326602348801,
6232,-2681.905056,1.773261379,24,100.0,-13689.0717010408,
6233,-12820.68852,1.769129741,22,100.0,-13687.458961640801,
6234,-12097.35811,1.760582596,22,100.0,-13713.8141474268,
6235,-13197.56801,1.788830326,22,100.0,-13723.944077460801,
6236,-20023.78787,1.754952111,22,100.0,-13747.1959042388,
6237,-13772.44264,1.789506216,22,100.0,-13756.625940412801,
6238,-13756.38563,1.790685365,22,100.0,-13757.891907592799,
6239,-8957.230943,1.767528296,22,100.0,-13760.484044402798,
6240,-3252.831514,1.775171345,23,100.0,-13739.7867039708,
6241,-8991.861141,1.78507024,21,100.0,-13752.158820182798,
6242,-11956.39645,1.759107439,21,100.0,-13758.0561810248,
6243,-23176.86622,1.777125503,22,100.0,-13768.6179013848,
6244,-14226.26465,1.769001126,22,100.0,-13762.6269909048,
6245,-9890.868045,1.777153134,22,100.0,-13775.259027874801,
6246,-8733.388951,1.777196889,22,100.0,-13775.5183697708,
6247,-25230.07637,1.766054954,22,100.0,-13817.5491979428,
6248,-14336.36132,1.777357268,22,100.0,-13798.8257251628,
6249,-14745.22826,1.788045157,22,100.0,-13792.8003080028,
6250,-3170.063523,1.768548256,22,100.0,-13781.6549703248,
6251,-13722.94765,1.768558508,22,100.0,-13792.807549454801,
6252,-38660.61597,1.776859295,22,100.0,-13813.372959374801,
6253,-14395.36918,1.759751044,22,100.0,-13827.9632078808,
6254,-23102.73498,1.787688738,22,100.0,-13836.022696960801,
6255,-3337.335106,1.784554237,22,100.0,-13827.129472862798,
6256,2635.602409,1.780892004,24,100.0,-13773.5784428648,
6257,-45588.44854,1.749195147,23,100.0,-13837.8667490648,
6258,-12791.96707,1.78655546,22,100.0,-13818.866527344799,
6259,-3946.962369,1.76127004,22,100.0,-13809.987766206801,
6260,-9027.56848,1.769157999,22,100.0,-13800.3426238868,
6261,-7095.602946,1.778100553,22,100.0,-13798.2768545788,
6262,-7956.82629,1.778156281,22,100.0,-13769.1598673388,
6263,-13233.27612,1.78502861,22,100.0,-13780.4320321088,
6264,-3106.711692,1.784248948,22,100.0,-13730.747751012801,
6265,-12803.7134,1.755909574,22,100.0,-13721.404788812799,
6266,-3597.255959,1.774949519,22,100.0,-13723.9468461408,
6267,-8826.540412,1.759623071,21,100.0,-13722.345859498799,
6268,-1807.438076,1.753163024,22,100.0,-13699.1856010108,
6269,-13268.88643,1.783042431,20,100.0,-13709.274831218801,
6270,-15056.29613,1.770585819,22,100.0,-13721.5331796448,
6271,-7592.257073,1.760653897,22,100.0,-13707.850206650799,
6272,-9026.634964,1.768793388,22,100.0,-13707.5412283088,
6273,-13625.72753,1.793704498,22,100.0,-13709.7407636288,
6274,-15000.6962,1.790027637,22,100.0,-13713.737317708801,
6275,-29871.38534,1.772112578,20,100.0,-13733.9696299888,
6276,-9657.931313,1.784856059,24,100.0,-13738.101739400798,
6277,-13230.30894,1.770919175,23,100.0,-13706.430160080801,
6278,1727.506169,1.771094623,23,100.0,-13684.6767420688,
6279,-18845.13906,1.779288668,22,100.0,-13713.921080912798,
6280,-15023.10337,1.778906292,22,100.0,-13727.2655022988,
6281,-14076.06936,1.772292012,22,100.0,-13738.518149092799,
6282,-7547.35421,1.760773373,22,100.0,-13714.6333821728,
6283,-3866.137275,1.768740127,21,100.0,-13717.7060863468,
6284,-19137.80857,1.774762582,22,100.0,-13740.7325244048,
6285,-8627.923617,1.783198645,22,100.0,-13741.490352184801,
6286,-16997.03526,1.769189075,22,100.0,-13756.0099467308,
6287,-11961.98039,1.771556162,22,100.0,-13735.667899410799,
6288,-13467.25119,1.785308876,22,100.0,-13753.9582087408,
6289,1179.231386,1.758271056,22,100.0,-13744.1377532808,
6290,-8303.074553,1.77041681,22,100.0,-13735.0388358668,
6291,-24034.66819,1.780035383,22,100.0,-13747.334247226801,
6292,-29307.25038,1.777013395,22,100.0,-13780.6606507268,
6293,-14994.63376,1.798378762,21,100.0,-13801.1192378728,
6294,-12682.35958,1.782395744,22,100.0,-13786.806025672799,
6295,-8598.650409,1.772251204,22,100.0,-13786.0099070068,
6296,-20136.1784,1.778053742,22,100.0,-13819.9066150668,
6297,-9097.983868,1.767869657,22,100.0,-13808.853260142801,
6298,-8552.529907,1.779920536,23,100.0,-13800.830199676799,
6299,-17478.56886,1.741753658,22,100.0,-13799.951811236799,
6300,-8154.689601,1.772819418,22,100.0,-13778.6048984588,
6301,-8922.218402,1.761258411,22,100.0,-13769.955480762801,
6302,-12329.99025,1.771235937,22,100.0,-13778.282971322798,
6303,-3345.894708,1.782117377,22,100.0,-13758.3235477988,
6304,-7636.350073,1.76128848,22,100.0,-13719.950349464798,
6305,-7878.264588,1.789562464,22,100.0,-13709.0658798608,
6306,1733.13893,1.770303086,22,100.0,-13685.305537300801,
6307,-13730.55228,1.785251975,23,100.0,-13683.3274706208,
6308,-3059.338815,1.774846993,21,100.0,-13642.3674744708,
6309,-22673.7279,1.793665602,23,100.0,-13671.0966309748,
6310,-29464.55387,1.772361588,22,100.0,-13700.9958176748,
6311,-2607.68582,1.782363892,22,100.0,-13698.5982221888,
6312,-9193.705377,1.783804583,22,100.0,-13670.042587222799,
6313,-14577.38204,1.766446674,22,100.0,-13649.035919282802,
6314,-17931.32582,1.787093772,21,100.0,-13678.352243048801,
6315,-7640.470933,1.770961534,22,100.0,-13697.6426234628,
6316,-18367.24264,1.770925352,23,100.0,-13727.973734740799,
6317,-17260.6005,1.770289051,22,100.0,-13708.4755562808,
6318,-9710.162972,1.751701502,20,100.0,-13701.162323344799,
6319,-7235.941459,1.76579619,23,100.0,-13698.3451682028,
6320,-19931.61742,1.750365072,22,100.0,-13721.4794624068,
6321,-3439.639024,1.763264094,21,100.0,-13723.0693124348,
6322,1108.935904,1.763380522,23,100.0,-13706.6291354588,
6323,-1852.466962,1.765097279,22,100.0,-13692.0042362608,
6324,-12609.44007,1.759026496,22,100.0,-13700.8622930288,
6325,-12841.1057,1.771639415,23,100.0,-13697.991463528799,
6326,-8804.701845,1.77173959,23,100.0,-13699.013203828801,
6327,-13082.25985,1.748186605,21,100.0,-13730.1706626628,
6328,-11970.18598,1.76858304,22,100.0,-13748.516473412801,
6329,1257.54179,1.756625907,24,100.0,-13729.497178738799,
6330,-13148.73386,1.773290785,22,100.0,-13731.4815281988,
6331,-24277.24788,1.791897649,23,100.0,-13750.6121939788,
6332,-14423.91933,1.742869333,22,100.0,-13752.813705978802,
6333,-4093.787555,1.788589406,22,100.0,-13742.5353708768,
6334,-17401.75987,1.777000268,21,100.0,-13769.8699284048,
6335,444.9392565,1.761264187,23,100.0,-13718.815544211799,
6336,-7626.856938,1.764118458,22,100.0,-13705.1553637478,
6337,-2514.410965,1.777715862,22,100.0,-13660.587213017801,
6338,-12667.97457,1.766346229,22,100.0,-13646.4118195578,
6339,-7983.537328,1.770499242,22,100.0,-13665.7653667478,
6340,-4145.734031,1.769747596,22,100.0,-13628.6359180898,
6341,-8717.027683,1.760391599,24,100.0,-13586.439456355802,
6342,-13394.29578,1.750753171,22,100.0,-13572.338329395801,
6343,-17475.1047,1.753573348,20,100.0,-13539.7356047958,
6344,-8415.760524,1.767346162,23,100.0,-13530.3639749438,
6345,-7807.99579,1.782827854,22,100.0,-13527.951619725802,
6346,-7162.507311,1.749424107,18,100.0,-13524.2705690378,
6347,-19228.86904,1.777125639,22,100.0,-13527.8470694778,
6348,-8684.547389,1.746147005,22,100.0,-13508.594537735798,
6349,-17978.32743,1.760043671,22,100.0,-13478.192346195798,
6350,2396.020152,1.749372327,23,100.0,-13459.6314359538,
6351,-8940.305196,1.755350828,22,100.0,-13431.7736108858,
6352,-4499.641489,1.747593743,22,100.0,-13395.5638973438,
6353,-24377.63999,1.767839062,22,100.0,-13436.734809635802,
6354,-3457.766714,1.7656704,22,100.0,-13413.9045806438,
6355,-13142.03477,1.774029629,22,100.0,-13424.5323511138,
6356,-37958.97742,1.779530704,22,100.0,-13471.358364553802,
6357,-12476.23109,1.751254565,22,100.0,-13438.1964013538,
6358,-2898.83966,1.766431777,22,100.0,-13427.0226347698,
6359,-17674.14241,1.764674344,22,100.0,-13426.578402769801,
6360,-18853.02323,1.764042682,22,100.0,-13437.8766195898,
6361,1743.689838,1.794898939,22,100.0,-13417.9516592518,
6362,-28049.97398,1.770990556,22,100.0,-13437.720353931802,
6363,-9830.145386,1.757689617,24,100.0,-13407.757661263799,
6364,-38207.44479,1.756258124,22,100.0,-13458.4741765638,
6365,-7960.522416,1.752540384,24,100.0,-13469.8007902478,
6366,-2955.333872,1.770659855,22,100.0,-13459.775646153801,
6367,-18297.48095,1.76011487,21,100.0,-13469.3944221338,
6368,-18000.52293,1.777351952,22,100.0,-13475.897534313799,
6369,-12261.68153,1.779982674,23,100.0,-13481.3141642618,
6370,-8018.172831,1.751069006,22,100.0,-13463.8746757838,
6371,-5053.201225,1.764486116,22,100.0,-13445.2813179538,
6372,1228.120284,1.762074218,21,100.0,-13425.4893913378,
6373,-7259.23129,1.77043256,22,100.0,-13433.9366250218,
6374,-22526.05964,1.781810318,21,100.0,-13449.7105575418,
6375,-26946.66366,1.774350003,22,100.0,-13479.7517701018,
6376,-4044.854848,1.773080851,22,100.0,-13450.9626829178,
6377,-2596.16056,1.768742275,22,100.0,-13450.9989770958,
6378,-33894.634,1.75628345,22,100.0,-13502.5673780458,
6379,-12290.99067,1.747151148,22,100.0,-13528.8038172486,
6380,-3254.960119,1.758884209,22,100.0,-13531.962277168599,
6381,-9026.161907,1.750181609,21,100.0,-13502.3122435626,
6382,-9023.156159,1.758642713,21,100.0,-13475.6548632006,
6383,-8787.831915,1.754479069,22,100.0,-13485.8166619706,
6384,-13843.14031,1.75232886,22,100.0,-13455.9491260306,
6385,317.0340651,1.77157104,22,100.0,-13406.064060420402,
6386,-12538.94983,1.753247207,24,100.0,-13412.4714746584,
6387,2826.28676,1.765018713,22,100.0,-13377.5878852784,
6388,-11588.58343,1.764000115,22,100.0,-13352.3304367784,
6389,-8606.712777,1.761057615,24,100.0,-13342.3206074924,
6390,-18285.26815,1.756974728,22,100.0,-13334.3858289724,
6391,-8165.114302,1.752915389,21,100.0,-13330.787815808399,
6392,-7086.896421,1.740587197,22,100.0,-13307.9844462704,
6393,-8638.979425,1.75351547,22,100.0,-13309.3876889384,
6394,-13620.20399,1.756081138,22,100.0,-13298.711923258401,
6395,-19689.2766,1.771589726,22,100.0,-13313.1050267984,
6396,-14447.77477,1.784283824,20,100.0,-13326.5531771924,
6397,-14911.74714,1.777510589,22,100.0,-13319.7105168924,
6398,-19783.70065,1.75634381,24,100.0,-13341.9933951024,
6399,-13316.08235,1.736949722,22,100.0,-13352.999751522402,
6400,-2336.119361,1.777178174,22,100.0,-13331.606919144402,
6401,-7622.896804,1.75361926,22,100.0,-13309.1451795324,
6402,-2802.414894,1.764137952,22,100.0,-13287.394938680402,
6403,-9705.403303,1.761909193,22,100.0,-13279.613533766398,
6404,-4534.691242,1.764976269,22,100.0,-13249.6340085104,
6405,-18379.89848,1.756284152,22,100.0,-13237.5151937704,
6406,123.3190967,1.754043281,22,100.0,-13209.975554557,
6407,-13614.65411,1.765869021,23,100.0,-13209.012259557,
6408,-13279.47879,1.746507508,22,100.0,-13169.769025857,
6409,-8191.396324,1.751300746,22,100.0,-13140.421191665002,
6410,-7353.160508,1.751906886,22,100.0,-13118.444550500999,
6411,-23353.95413,1.752592507,22,100.0,-13147.342277955,
6412,-17373.83072,1.752734649,22,100.0,-13157.367410895,
6413,-13967.11398,1.753794388,21,100.0,-13148.535580095,
6414,-8695.719456,1.773608873,22,100.0,-13136.243388587,
6415,-9091.355116,1.769568236,22,100.0,-13151.397808901,
6416,-8216.905546,1.768583122,22,100.0,-13158.574130419,
6417,-8296.417863,1.750772303,23,100.0,-13097.891696745,
6418,-3727.893952,1.775501927,22,100.0,-13067.812712749,
6419,-4518.136719,1.771483001,22,100.0,-13030.172476487,
6420,-13233.65965,1.749246993,24,100.0,-13008.849515407,
6421,-18264.71984,1.751238787,23,100.0,-13026.268196596999,
6422,-15049.79351,1.769958516,20,100.0,-13019.139384537,
6423,-8297.329253,1.752568955,24,100.0,-12997.586682363,
6424,-3785.195858,1.7663108,22,100.0,-12989.225341247,
6425,-8470.528119,1.752616241,22,100.0,-12960.726651025,
6426,-14504.27859,1.75524609,20,100.0,-12980.709795325,
6427,-2477.127636,1.746833881,22,100.0,-12937.315403717,
6428,-9347.970832,1.752951281,24,100.0,-12921.190410741,
6429,-13491.08373,1.755914348,22,100.0,-12921.253665841,
6430,-24213.68216,1.771079252,22,100.0,-12950.796550733001,
6431,-20114.50391,1.751926309,22,100.0,-12933.638505173,
6432,-7958.710131,1.743315756,22,100.0,-12901.727390115,
6433,-3344.674068,1.752359068,23,100.0,-12861.387533330999,
6434,-3416.600414,1.744502085,22,100.0,-12830.410690219,
6435,-12695.62733,1.737062153,22,100.0,-12837.924000845,
6436,-28386.1874,1.754601535,22,100.0,-12886.288013451001,
6437,-14685.16943,1.752512366,23,100.0,-12876.669788711,
6438,-8674.703754,1.759395565,22,100.0,-12867.274923899,
6439,-8310.074593,1.742385394,22,100.0,-12836.023368505,
6440,-8611.549862,1.765017897,22,100.0,-12833.637236823,
6441,-5267.492725,1.745055789,22,100.0,-12838.006319379,
6442,-3018.077234,1.755427661,23,100.0,-12819.933435407,
6443,-14086.03788,1.76851628,24,100.0,-12793.257137607001,
6444,-12326.17327,1.752446514,23,100.0,-12750.073988487,
6445,-22111.03911,1.766362234,21,100.0,-12758.869668487001,
6446,-28251.77694,1.763331043,22,100.0,-12775.631821887,
6447,-8601.391637,1.763963473,21,100.0,-12765.872613721,
6448,-8331.74008,1.750501949,22,100.0,-12735.033095141,
6449,-17483.1512,1.753786016,22,100.0,-12730.765313480999,
6450,-13000.52265,1.741258964,20,100.0,-12751.252683297,
6451,1167.356546,1.756939982,22,100.0,-12723.406800065,
6452,-9844.549947,1.754345762,23,100.0,-12724.747825579001,
6453,-12922.17719,1.744263229,22,100.0,-12734.203050829,
6454,-2068.329131,1.75961113,22,100.0,-12728.251741189,
6455,-4431.670094,1.753385145,22,100.0,-12708.385201417,
6456,-3304.105895,1.778277432,21,100.0,-12699.146838431,
6457,-13001.86664,1.725330096,22,100.0,-12707.845346779002,
6458,-2301.244361,1.764226581,22,100.0,-12684.964430220998,
6459,-3168.923442,1.767613369,22,100.0,-12655.629612065,
6460,-12441.75734,1.764068337,23,100.0,-12652.200207185,
6461,-8337.084148,1.760648332,22,100.0,-12650.799318505,
6462,-8614.298186,1.750636637,21,100.0,-12634.627031357,
6463,-14814.71701,1.761221379,22,100.0,-12615.640520797002,
6464,-9293.829106,1.733603879,22,100.0,-12627.457894809,
6465,-13933.7948,1.756427056,22,100.0,-12641.551481751001,
6466,-2980.370249,1.755423627,22,100.0,-12649.382777580202,
6467,-18943.56863,1.724979126,22,100.0,-12639.2792390602,
6468,-9782.987667,1.734033539,24,100.0,-12630.633029854202,
6469,-22022.61526,1.73931401,22,100.0,-12665.568776524202,
6470,-23485.46099,1.750016702,22,100.0,-12705.947347870198,
6471,-29151.02504,1.753281244,19,100.0,-12736.9509367102,
6472,-4128.875646,1.753410264,22,100.0,-12726.3053885562,
6473,-2855.690228,1.734159623,23,100.0,-12705.227857292199,
6474,-14076.64124,1.759589976,22,100.0,-12677.4940427722,
6475,-2756.955898,1.74226011,22,100.0,-12615.2355662682,
6476,-3347.508222,1.729178634,21,100.0,-12585.742125092202,
6477,-19449.10914,1.750071473,21,100.0,-12609.8465836762,
6478,-27553.99446,1.747011417,22,100.0,-12631.7366860762,
6479,-8401.592797,1.744877847,22,100.0,-12622.4043909902,
6480,-12757.87552,1.746693755,22,100.0,-12631.728762140201,
6481,-4777.139416,1.752408779,22,100.0,-12595.8861262122,
6482,-14469.25252,1.744151599,22,100.0,-12587.524834072201,
6483,-2514.347641,1.767712537,22,100.0,-12573.0013285902,
